show_name,season.episode,season,episode,rating,ep_title/_text,ep_title,num_ratings
Trailer Park Boys,9.3,9,3,8,Anointed in Liquor,http://www.imdb.com/title/tt3791520/,86
Trailer Park Boys,9.4,9,4,7.9,George Green: Industrial Cock Inhaler,http://www.imdb.com/title/tt3788104/,79
Trailer Park Boys,9.5,9,5,7.9,The Motel Can't Live at the Motel,http://www.imdb.com/title/tt3757674/,83
Trailer Park Boys,9.6,9,6,7.9,Sweet Liquory Load,http://www.imdb.com/title/tt3757676/,85
Trailer Park Boys,9.7,9,7,8.2,Piss,http://www.imdb.com/title/tt3757682/,91
Trailer Park Boys,9.8,9,8,7.9,A Dancer for Money,http://www.imdb.com/title/tt3757688/,78
Trailer Park Boys,9.9,9,9,8,Sam-Squamptches and Heli-Cocksuckers,http://www.imdb.com/title/tt3757716/,87
Trailer Park Boys,9.10,9,10,8.2,The Liquor Snurf,http://www.imdb.com/title/tt3757718/,88
Trailer Park Boys,10.1,10,1,7.7,Freedom 45?,http://www.imdb.com/title/tt4421186/,82
Trailer Park Boys,10.2,10,2,7.8,"You Want the Lot Fees, Suck Them Out of the Tip of My Cock",http://www.imdb.com/title/tt4725346/,65
Trailer Park Boys,10.3,10,3,7.7,A Three Tiered Shit Dyke,http://www.imdb.com/title/tt4761000/,60
Trailer Park Boys,10.4,10,4,7.8,Shit Covered Cave Teeth,http://www.imdb.com/title/tt4761006/,62
Trailer Park Boys,10.5,10,5,8.1,"If You Don't Believe It, It's Not Real",http://www.imdb.com/title/tt4761004/,63
Trailer Park Boys,10.6,10,6,7.1,All the Fuckin Dope You Can Smoke,http://www.imdb.com/title/tt4725376/,57
Trailer Park Boys,10.7,10,7,7.3,Up in Smoke We Go,http://www.imdb.com/title/tt4725362/,76
Trailer Park Boys,10.8,10,8,6.8,The Super Bling Cowboy,http://www.imdb.com/title/tt4725354/,62
Trailer Park Boys,10.9,10,9,7.4,Thugged Out Gangsta Shit,http://www.imdb.com/title/tt4725370/,56
Trailer Park Boys,10.10,10,10,8.2,Looks Like the Liquor Wins,http://www.imdb.com/title/tt4725418/,73
Unbreakable Kimmy Schmidt,1.1,1,1,7.6,Kimmy Goes Outside!,http://www.imdb.com/title/tt3651920/,1009
Unbreakable Kimmy Schmidt,1.2,1,2,7.6,Kimmy Gets a Job!,http://www.imdb.com/title/tt4073070/,831
Unbreakable Kimmy Schmidt,1.3,1,3,8,Kimmy Goes on a Date!,http://www.imdb.com/title/tt4073074/,775
Unbreakable Kimmy Schmidt,1.4,1,4,7.8,Kimmy Goes to the Doctor!,http://www.imdb.com/title/tt4003750/,765
Unbreakable Kimmy Schmidt,1.5,1,5,8.1,Kimmy Kisses a Boy!,http://www.imdb.com/title/tt4045202/,718
Unbreakable Kimmy Schmidt,1.6,1,6,8,Kimmy Goes to School!,http://www.imdb.com/title/tt4045602/,702
Unbreakable Kimmy Schmidt,1.7,1,7,8.4,Kimmy Goes to a Party!,http://www.imdb.com/title/tt4244338/,733
Unbreakable Kimmy Schmidt,1.8,1,8,8,Kimmy Is Bad at Math!,http://www.imdb.com/title/tt4095962/,658
Unbreakable Kimmy Schmidt,1.9,1,9,8,Kimmy Has a Birthday!,http://www.imdb.com/title/tt4227928/,681
Unbreakable Kimmy Schmidt,1.10,1,10,8.4,Kimmy's in a Love Triangle!,http://www.imdb.com/title/tt4151942/,688
Unbreakable Kimmy Schmidt,1.11,1,11,8,Kimmy Rides a Bike!,http://www.imdb.com/title/tt4163494/,637
Unbreakable Kimmy Schmidt,1.12,1,12,7.9,Kimmy Goes to Court!,http://www.imdb.com/title/tt4249120/,622
Unbreakable Kimmy Schmidt,1.13,1,13,8.1,Kimmy Makes Waffles!,http://www.imdb.com/title/tt4249128/,617
Unbreakable Kimmy Schmidt,2.1,2,1,7.5,Kimmy Goes Roller Skating!,http://www.imdb.com/title/tt4385544/,486
Unbreakable Kimmy Schmidt,2.2,2,2,7.9,Kimmy Goes on a Playdate!,http://www.imdb.com/title/tt4392258/,421
Unbreakable Kimmy Schmidt,2.3,2,3,7.8,Kimmy Goes to a Play!,http://www.imdb.com/title/tt4498790/,423
Unbreakable Kimmy Schmidt,2.4,2,4,8,Kimmy Kidnaps Gretchen!,http://www.imdb.com/title/tt4498792/,407
Unbreakable Kimmy Schmidt,2.5,2,5,7.8,Kimmy Gives Up!,http://www.imdb.com/title/tt4498794/,387
Unbreakable Kimmy Schmidt,2.6,2,6,8,Kimmy Drives a Car!,http://www.imdb.com/title/tt4498796/,367
Unbreakable Kimmy Schmidt,2.7,2,7,8.2,Kimmy Walks Into a Bar!,http://www.imdb.com/title/tt4503570/,358
Unbreakable Kimmy Schmidt,2.8,2,8,7.9,Kimmy Goes to a Hotel!,http://www.imdb.com/title/tt4503582/,339
Unbreakable Kimmy Schmidt,2.9,2,9,8.7,Kimmy Meets a Drunk Lady!,http://www.imdb.com/title/tt4503596/,437
Unbreakable Kimmy Schmidt,2.10,2,10,8.2,Kimmy Goes to Her Happy Place!,http://www.imdb.com/title/tt4503604/,353
Unbreakable Kimmy Schmidt,2.11,2,11,8,Kimmy Meets a Celebrity!,http://www.imdb.com/title/tt4503608/,330
Unbreakable Kimmy Schmidt,2.12,2,12,8,Kimmy Sees a Sunset!,http://www.imdb.com/title/tt4503610/,311
Unbreakable Kimmy Schmidt,2.13,2,13,8.5,Kimmy Finds Her Mom!,http://www.imdb.com/title/tt4385548/,358
